time,accX,accY,accZ,gyrX,gyrY,gyrZ,pres,alt,temp
212.354,-1.052,-0.650,4.738,-0.072,-0.030,0.105,1017.430,0.528,24.983
212.652,-1.053,-0.655,4.742,-0.072,-0.030,0.105,1017.440,0.285,25.017
212.949,-1.052,-0.659,4.743,-0.072,-0.031,0.106,1017.460,0.465,25.032
213.244,-1.053,-0.664,4.748,-0.072,-0.031,0.106,1017.420,0.571,25.040
213.541,-1.053,-0.668,4.757,-0.073,-0.030,0.106,1017.410,0.412,25.032
213.836,-1.055,-0.672,4.765,-0.072,-0.030,0.106,1017.420,0.476,25.037
214.138,-1.055,-0.674,4.772,-0.073,-0.030,0.107,1017.420,0.190,25.045
214.436,-1.052,-0.674,4.778,-0.073,-0.030,0.107,1017.410,0.328,25.042
214.733,-1.051,-0.674,4.780,-0.073,-0.030,0.107,1017.400,0.454,25.037
215.030,-1.051,-0.679,4.786,-0.073,-0.030,0.107,1017.450,0.486,25.037
215.534,-1.046,-0.684,4.797,-0.073,-0.030,0.106,1017.450,0.053,24.981
215.833,-1.045,-0.687,4.809,-0.074,-0.030,0.107,1017.410,0.476,25.017
216.130,-1.042,-0.690,4.817,-0.074,-0.030,0.107,1017.400,0.518,25.024
216.424,-1.041,-0.693,4.828,-0.074,-0.030,0.108,1017.420,0.296,25.040
216.721,-1.042,-0.695,4.837,-0.074,-0.031,0.108,1017.430,0.380,25.035
217.019,-1.040,-0.696,4.843,-0.074,-0.031,0.109,1017.420,0.465,25.032
217.314,-1.040,-0.696,4.850,-0.074,-0.031,0.108,1017.400,0.497,25.042
217.610,-1.040,-0.699,4.853,-0.074,-0.031,0.109,1017.410,0.264,25.037
217.903,-1.042,-0.701,4.860,-0.074,-0.031,0.109,1017.400,0.518,25.045
218.199,-1.041,-0.704,4.863,-0.075,-0.031,0.109,1017.420,0.433,25.040
218.702,-1.036,-0.706,4.877,-0.075,-0.031,0.110,1017.430,0.349,24.976
218.999,-1.034,-0.709,4.886,-0.075,-0.031,0.110,1017.420,0.624,25.011
219.295,-1.034,-0.711,4.892,-0.075,-0.031,0.110,1017.450,0.370,25.019
219.590,-1.032,-0.715,4.897,-0.075,-0.031,0.110,1017.440,0.222,25.024
219.888,-1.034,-0.717,4.903,-0.075,-0.031,0.110,1017.420,0.201,25.019
220.181,-1.036,-0.718,4.912,-0.075,-0.032,0.110,1017.450,0.307,25.019
220.475,-1.035,-0.720,4.917,-0.075,-0.032,0.110,1017.430,0.571,25.029
